ID_Orden,ID_Cliente,Edad,ID_Producto,Pais,Fecha_Registro,Fecha_Ultima_Compra,Cantidad_Cancelaciones,Estado_Suscripcion,Fecha_Orden,Precio_Unitario,Cantidad,Frecuencia_Compra,Categoria_Preferida,Nombre_Producto,Categoria,Genero,Total_Orden,Target
ORD5174,CUST1174,51,PROD374,germany,2023-02-15,2024-11-15,4,active,2025-05-09,68.45,3,39,beauty,Shampoo,beauty,male,205.35000000000002,0
ORD5175,CUST1175,62,PROD375,pakistan,2021-09-15,2024-02-19,5,active,2024-09-20,274.96,4,26,sports,Smartphone,electronics,male,1099.84,0
ORD5176,CUST1176,20,PROD376,pakistan,2023-07-11,2024-07-13,3,cancelled,2024-09-29,859.4,2,17,sports,Bluetooth Speaker,electronics,male,1718.8,1
ORD5177,CUST1177,21,PROD377,canada,2020-11-19,2022-11-04,4,paused,2022-10-28,103.64,9,34,sports,Cricket Bat,sports,female,932.76,0
ORD5178,CUST1178,45,PROD378,canada,2021-11-14,2022-07-19,3,cancelled,2023-09-06,993.48,2,18,beauty,Perfume,beauty,female,1986.96,1
ORD5179,CUST1179,48,PROD379,germany,2021-07-24,2021-10-06,2,active,2022-04-10,348.34,2,15,sports,Lipstick,beauty,male,696.68,0
ORD5180,CUST1180,48,PROD380,pakistan,2023-04-10,2024-05-01,0,active,2025-07-18,18.7,6,33,beauty,Microwave,home,male,112.19999999999999,0
ORD5181,CUST1181,33,PROD381,pakistan,2023-03-21,2024-04-17,3,cancelled,2025-05-11,1543.22,1,42,sports,T-Shirt,clothing,male,1543.22,1
ORD5182,CUST1182,37,PROD382,india,2021-08-01,2025-07-28,0,active,2024-04-21,183.2,8,5,beauty,Headphones,electronics,male,1465.6,0
ORD5183,CUST1183,59,PROD383,canada,2021-04-19,2022-10-14,2,active,2024-08-17,215.88,8,23,clothing,Smartwatch,electronics,male,1727.04,0
ORD5184,CUST1184,37,PROD384,usa,2023-07-09,2025-03-07,3,active,2024-10-31,1071.13,1,33,electronics,Running Shoes,sports,male,1071.13,0
ORD5185,CUST1185,47,PROD385,canada,2022-06-22,2025-02-17,2,active,2025-02-28,22.07,9,9,home,Cricket Bat,sports,female,198.63,0
ORD5186,CUST1186,62,PROD386,canada,2021-08-08,2025-07-12,5,active,2022-10-14,200.21,4,10,beauty,Jacket,clothing,female,800.84,0
ORD5187,CUST1187,26,PROD387,india,2023-05-06,2025-03-24,1,cancelled,2025-04-14,678.67,2,39,home,Tennis Racket,sports,female,1357.34,1
ORD5188,CUST1188,20,PROD388,pakistan,2021-05-25,2024-10-10,0,active,2024-09-14,689.37,2,34,beauty,Microwave,home,female,1378.74,0
ORD5189,CUST1189,40,PROD389,germany,2022-10-22,2023-02-26,5,active,2025-08-04,180.98,6,40,electronics,Skirt,clothing,male,1085.8799999999999,0
ORD5190,CUST1190,49,PROD390,pakistan,2021-07-19,2023-01-02,4,cancelled,2025-06-04,148.34,5,7,electronics,Camera,electronics,female,741.7,1
ORD5191,CUST1191,33,PROD391,uk,2022-02-15,2022-10-25,4,cancelled,2022-05-02,127.83,7,9,electronics,Bluetooth Speaker,electronics,male,894.81,1
ORD5192,CUST1192,54,PROD392,pakistan,2021-10-03,2024-02-14,2,active,2025-01-02,187.02,8,29,clothing,Lipstick,beauty,other,1496.16,0
ORD5193,CUST1193,28,PROD393,canada,2021-08-14,2023-06-02,5,active,2024-05-07,175.71,7,26,home,T-Shirt,clothing,male,1229.97,0
ORD5194,CUST1194,36,PROD394,canada,2021-05-10,2022-02-18,2,cancelled,2021-07-01,39.74,9,10,home,Conditioner,beauty,female,357.66,1
ORD5195,CUST1195,57,PROD395,india,2023-07-19,2024-08-21,0,active,2025-01-14,199.73,6,46,electronics,Dumbbells,sports,male,1198.3799999999999,0
ORD5196,CUST1196,36,PROD396,india,2020-10-07,2022-12-19,3,active,2022-05-22,30.76,9,49,beauty,Jeans,clothing,male,276.84000000000003,0
ORD5197,CUST1197,34,PROD397,usa,2022-10-01,2023-03-03,2,active,2023-03-20,429.25,4,45,electronics,Headphones,electronics,male,1717.0,0
ORD5198,CUST1198,39,PROD398,usa,2022-04-25,2024-03-06,4,cancelled,2022-11-20,122.72,9,35,electronics,Shirt,clothing,female,1104.48,1
ORD5199,CUST1199,32,PROD399,pakistan,2022-10-11,2023-03-29,4,active,2024-05-05,504.16,3,43,electronics,Hoodie,clothing,male,1512.48,0
ORD5200,CUST1200,69,PROD400,germany,2021-07-11,2023-09-19,2,cancelled,2021-09-09,483.12,4,23,sports,Shampoo,beauty,female,1932.48,1
ORD5201,CUST1201,61,PROD401,india,2023-03-29,2025-06-02,0,cancelled,2023-04-21,138.92,6,47,electronics,Shirt,clothing,male,833.52,1
ORD5202,CUST1202,68,PROD402,uk,2021-11-06,2022-12-27,4,active,2025-04-17,299.78,6,13,home,Vacuum Cleaner,home,female,1798.6799999999998,0
ORD5203,CUST1203,61,PROD403,germany,2021-07-22,2023-03-15,4,cancelled,2022-09-04,296.68,6,6,clothing,Dress,clothing,other,1780.08,1
ORD5204,CUST1204,22,PROD404,usa,2021-05-12,2023-10-25,0,active,2024-09-06,63.16,2,13,clothing,Bluetooth Speaker,electronics,female,126.32,0
ORD5205,CUST1205,58,PROD405,india,2021-08-20,2025-04-22,2,cancelled,2024-01-30,1484.8,1,13,clothing,Headphones,electronics,male,1484.8,1
ORD5206,CUST1206,59,PROD406,germany,2021-11-24,2023-12-11,1,active,2024-06-08,263.02,6,26,beauty,Yoga Mat,sports,female,1578.12,0
ORD5207,CUST1207,32,PROD407,india,2023-07-16,2023-12-03,1,active,2024-08-18,1212.26,1,38,clothing,Vacuum Cleaner,home,male,1212.26,0
ORD5208,CUST1208,37,PROD408,india,2022-09-12,2023-08-17,0,active,2023-02-18,1790.4,1,33,beauty,Shirt,clothing,male,1790.4,0
ORD5209,CUST1209,30,PROD409,pakistan,2022-04-12,2024-09-14,2,active,2022-11-28,582.62,2,6,clothing,Sneakers,clothing,male,1165.24,0
ORD5210,CUST1210,30,PROD410,uk,2022-03-14,2023-02-14,0,active,2022-07-01,181.32,2,40,home,Moisturizer,beauty,female,362.64,0
ORD5211,CUST1211,65,PROD411,uk,2022-03-08,2023-02-18,2,paused,2025-05-15,174.87,9,34,sports,Cricket Bat,sports,male,1573.83,0
ORD5212,CUST1212,48,PROD412,canada,2022-04-26,2024-02-11,4,cancelled,2023-06-12,462.9,3,45,clothing,Refrigerator,home,female,1388.6999999999998,1
ORD5213,CUST1213,56,PROD413,pakistan,2021-01-04,2024-07-26,2,cancelled,2025-04-14,490.01,3,40,sports,Headphones,electronics,female,1470.03,1
ORD5214,CUST1214,29,PROD414,germany,2022-10-26,2023-12-14,0,cancelled,2024-01-14,1068.34,1,36,home,Chair,home,female,1068.34,1
ORD5215,CUST1215,64,PROD415,india,2021-03-08,2023-05-19,4,active,2024-05-04,151.03,8,30,beauty,Smartphone,electronics,male,1208.24,0
ORD5216,CUST1216,48,PROD416,pakistan,2022-11-06,2022-12-24,3,active,2023-08-09,152.35,8,32,sports,Refrigerator,home,female,1218.8,0
ORD5217,CUST1217,59,PROD417,germany,2023-04-27,2023-12-04,5,active,2023-09-05,277.17,7,3,electronics,Lipstick,beauty,male,1940.19,0
ORD5218,CUST1218,36,PROD418,canada,2022-07-01,2025-02-28,5,active,2023-08-26,90.95,1,30,sports,Moisturizer,beauty,female,90.95,0
ORD5219,CUST1219,20,PROD419,canada,2023-08-20,2023-12-29,4,active,2025-06-08,813.9,2,38,sports,Cricket Bat,sports,female,1627.8,0
ORD5220,CUST1220,51,PROD420,pakistan,2022-06-06,2023-07-12,3,paused,2025-07-28,262.87,3,27,home,Shampoo,beauty,female,788.61,0
ORD5221,CUST1221,49,PROD421,usa,2020-10-01,2025-05-16,2,active,2023-05-07,173.2,8,45,sports,Running Shoes,sports,female,1385.6,0
ORD5222,CUST1222,46,PROD422,canada,2022-04-26,2024-05-31,1,active,2024-05-19,398.18,5,12,sports,Perfume,beauty,female,1990.9,0
ORD5223,CUST1223,25,PROD423,pakistan,2023-01-05,2024-10-20,0,active,2023-05-01,211.82,8,32,home,Moisturizer,beauty,female,1694.56,0
ORD5224,CUST1224,19,PROD424,usa,2021-10-27,2024-11-09,1,active,2024-10-17,255.77,6,21,beauty,Dumbbells,sports,female,1534.6200000000001,0
ORD5225,CUST1225,62,PROD425,uk,2023-02-27,2024-09-02,5,active,2024-05-08,63.52,8,7,beauty,Dumbbells,sports,female,508.16,0
ORD5226,CUST1226,52,PROD426,germany,2021-03-19,2022-09-12,2,active,2023-02-06,317.31,5,45,electronics,Cricket Bat,sports,female,1586.55,0
ORD5227,CUST1227,52,PROD427,germany,2021-09-14,2025-05-26,5,active,2023-09-23,436.16,2,11,sports,Cycling Helmet,sports,other,872.32,0
ORD5228,CUST1228,47,PROD428,germany,2022-03-16,2023-02-19,0,active,2023-05-29,366.64,4,13,sports,Cycling Helmet,sports,female,1466.56,0
ORD5229,CUST1229,46,PROD429,uk,2022-07-25,2025-01-15,2,active,2023-08-25,347.76,4,27,beauty,Shirt,clothing,male,1391.04,0
ORD5230,CUST1230,18,PROD430,india,2022-06-21,2023-05-26,1,active,2023-11-29,220.93,8,38,home,Basketball,sports,female,1767.44,0
ORD5231,CUST1231,66,PROD431,pakistan,2023-01-12,2025-06-01,5,active,2025-06-07,1331.03,1,33,sports,Sofa,home,female,1331.03,0
ORD5232,CUST1232,54,PROD432,uk,2022-07-14,2023-10-06,4,cancelled,2024-04-11,134.4,5,30,electronics,Chair,home,other,672.0,1
ORD5233,CUST1233,35,PROD433,india,2022-04-07,2024-06-02,1,active,2023-11-24,133.25,9,26,electronics,Sofa,home,female,1199.25,0
ORD5234,CUST1234,65,PROD434,usa,2021-11-16,2025-01-05,1,cancelled,2022-05-15,210.26,9,15,sports,Cycling Helmet,sports,male,1892.34,1
ORD5235,CUST1235,22,PROD435,pakistan,2020-09-22,2022-10-31,0,cancelled,2022-01-21,80.21,8,47,clothing,Vacuum Cleaner,home,female,641.68,1
ORD5236,CUST1236,60,PROD436,pakistan,2021-09-23,2022-07-16,2,active,2023-09-11,133.84,4,11,home,T-Shirt,clothing,female,535.36,0
ORD5237,CUST1237,57,PROD437,germany,2023-01-10,2023-10-07,1,cancelled,2023-07-26,286.69,4,28,electronics,Perfume,beauty,female,1146.76,1
ORD5238,CUST1238,37,PROD438,canada,2021-11-29,2023-01-26,2,active,2025-05-28,55.18,8,3,electronics,Smartphone,electronics,female,441.44,0
ORD5239,CUST1239,50,PROD439,usa,2022-12-27,2025-02-26,5,active,2025-02-04,25.75,7,8,clothing,Tennis Racket,sports,female,180.25,0
ORD5240,CUST1240,22,PROD440,germany,2022-05-21,2023-04-09,5,active,2022-05-30,7.42,6,22,electronics,Lamp,home,female,44.519999999999996,0
ORD5241,CUST1241,46,PROD441,canada,2020-09-16,2022-01-23,0,active,2024-10-19,430.28,4,39,sports,Jeans,clothing,female,1721.12,0
ORD5242,CUST1242,59,PROD442,india,2021-05-09,2025-05-03,2,active,2023-04-24,307.95,3,40,clothing,Bluetooth Speaker,electronics,male,923.8499999999999,0
ORD5243,CUST1243,53,PROD443,germany,2021-12-18,2022-07-12,2,active,2023-10-24,235.7,1,5,beauty,Lipstick,beauty,female,235.7,0
ORD5244,CUST1244,40,PROD444,usa,2022-10-17,2024-03-28,5,active,2023-04-03,174.95,8,23,home,Cycling Helmet,sports,female,1399.6,0
ORD5245,CUST1245,67,PROD445,uk,2020-10-31,2021-07-23,0,active,2025-07-06,232.39,4,40,beauty,Conditioner,beauty,female,929.56,0
ORD5246,CUST1246,26,PROD446,germany,2021-01-13,2024-03-16,2,active,2024-05-03,266.75,4,23,electronics,Vacuum Cleaner,home,male,1067.0,0
ORD5247,CUST1247,67,PROD447,uk,2022-11-18,2025-03-23,5,active,2023-09-30,32.82,2,39,beauty,Gaming Console,electronics,female,65.64,0
ORD5248,CUST1248,23,PROD448,usa,2021-08-29,2021-11-21,2,paused,2022-04-30,597.36,3,11,electronics,Conditioner,beauty,male,1792.08,0
ORD5249,CUST1249,51,PROD449,india,2022-12-18,2024-12-07,1,cancelled,2024-09-14,147.45,8,18,beauty,Conditioner,beauty,female,1179.6,1
ORD5250,CUST1250,64,PROD450,india,2021-02-21,2024-11-16,2,active,2022-01-12,91.92,7,39,electronics,Running Shoes,sports,female,643.44,0
ORD5251,CUST1251,42,PROD451,germany,2023-05-20,2024-11-08,2,active,2023-10-09,89.68,6,39,home,Skirt,clothing,female,538.08,0
ORD5252,CUST1252,23,PROD452,pakistan,2021-05-13,2024-04-17,1,paused,2022-02-02,269.62,5,6,sports,Blender,home,male,1348.1,0
ORD5253,CUST1253,57,PROD453,india,2021-02-12,2021-05-11,0,active,2022-12-10,214.01,1,37,clothing,Jeans,clothing,female,214.01,0
ORD5254,CUST1254,29,PROD454,india,2022-09-12,2025-03-28,0,active,2024-03-05,368.2,2,24,sports,Headphones,electronics,male,736.4,0
ORD5255,CUST1255,60,PROD455,usa,2023-02-09,2023-12-18,5,paused,2024-08-15,560.24,2,40,clothing,Cricket Bat,sports,female,1120.48,0
ORD5256,CUST1256,22,PROD456,germany,2021-05-28,2024-09-10,2,active,2023-02-20,262.89,1,44,home,Dumbbells,sports,female,262.89,0
ORD5257,CUST1257,56,PROD457,canada,2021-10-18,2025-01-24,2,cancelled,2023-08-31,113.52,8,14,beauty,Football,sports,male,908.16,1
ORD5258,CUST1258,65,PROD458,india,2020-09-02,2025-04-20,2,active,2023-08-14,78.71,7,35,beauty,Dining Table,home,female,550.9699999999999,0
ORD5259,CUST1259,40,PROD459,usa,2021-02-18,2025-04-17,0,active,2021-10-02,283.52,3,48,home,Smartphone,electronics,male,850.56,0
ORD5260,CUST1260,34,PROD460,uk,2022-12-14,2023-08-06,1,active,2023-02-23,174.45,9,14,clothing,Headphones,electronics,female,1570.05,0
ORD5261,CUST1261,36,PROD461,uk,2022-09-02,2025-08-01,5,paused,2023-05-28,165.34,6,8,home,Skirt,clothing,female,992.04,0
ORD5262,CUST1262,46,PROD462,india,2023-04-03,2023-09-29,1,active,2024-05-17,274.67,4,25,home,Conditioner,beauty,female,1098.68,0
ORD5263,CUST1263,65,PROD463,uk,2020-09-02,2023-03-05,5,paused,2020-10-26,73.91,5,28,clothing,Smartwatch,electronics,male,369.54999999999995,0
ORD5264,CUST1264,31,PROD464,pakistan,2022-07-22,2024-05-30,3,cancelled,2024-07-20,330.52,2,37,clothing,Foundation,beauty,female,661.04,1
ORD5265,CUST1265,57,PROD465,germany,2023-02-27,2024-11-18,3,cancelled,2023-12-25,1865.18,1,47,electronics,Lipstick,beauty,female,1865.18,1
ORD5266,CUST1266,32,PROD466,pakistan,2023-04-25,2024-03-07,1,paused,2024-09-15,1624.53,1,16,home,Skirt,clothing,male,1624.53,0
ORD5267,CUST1267,47,PROD467,india,2022-07-28,2024-01-19,2,active,2024-10-26,222.38,3,12,sports,Lamp,home,male,667.14,0
ORD5268,CUST1268,28,PROD468,usa,2022-10-29,2025-03-02,3,active,2023-12-09,190.6,8,1,clothing,Jeans,clothing,male,1524.8,0
ORD5269,CUST1269,58,PROD469,uk,2021-11-30,2022-09-19,3,cancelled,2025-07-09,157.4,4,45,sports,Blender,home,female,629.6,1
ORD5270,CUST1270,27,PROD470,germany,2021-05-04,2022-11-14,1,cancelled,2022-11-05,97.56,7,17,electronics,Dress,clothing,female,682.9200000000001,1
ORD5271,CUST1271,52,PROD471,india,2021-11-06,2025-03-05,4,paused,2022-09-30,43.76,8,38,sports,Skirt,clothing,female,350.08,0
ORD5272,CUST1272,28,PROD472,usa,2022-10-31,2023-03-27,3,active,2024-05-07,238.3,8,41,clothing,Vacuum Cleaner,home,female,1906.4,0
ORD5273,CUST1273,53,PROD473,pakistan,2021-03-28,2023-03-06,1,active,2023-08-18,247.28,6,49,sports,Moisturizer,beauty,female,1483.68,0
ORD5274,CUST1274,61,PROD474,usa,2021-08-31,2022-02-18,0,active,2022-12-29,341.04,3,1,beauty,Dining Table,home,female,1023.1200000000001,0
ORD5275,CUST1275,53,PROD475,germany,2021-09-06,2022-04-21,3,active,2022-09-06,730.44,2,46,clothing,Moisturizer,beauty,female,1460.88,0
ORD5276,CUST1276,59,PROD476,uk,2022-05-29,2024-08-22,3,cancelled,2023-02-13,14.55,8,12,home,Headphones,electronics,female,116.4,1
ORD5277,CUST1277,33,PROD477,india,2022-12-09,2024-05-18,4,active,2025-01-23,224.89,6,30,electronics,Dining Table,home,female,1349.34,0
ORD5278,CUST1278,53,PROD478,uk,2023-05-06,2025-04-18,0,paused,2024-09-05,244.49,7,41,sports,Bluetooth Speaker,electronics,female,1711.43,0
ORD5279,CUST1279,47,PROD479,germany,2020-10-14,2023-09-09,4,cancelled,2023-12-22,284.09,2,49,sports,Running Shoes,sports,male,568.18,1
ORD5280,CUST1280,52,PROD480,canada,2022-10-20,2023-06-05,5,active,2023-07-15,239.57,4,14,clothing,Bluetooth Speaker,electronics,male,958.28,0
ORD5281,CUST1281,59,PROD481,uk,2021-04-04,2021-08-03,0,cancelled,2021-08-16,102.62,3,23,home,Yoga Mat,sports,female,307.86,1
ORD5282,CUST1282,63,PROD482,pakistan,2023-05-15,2025-08-09,2,active,2023-06-12,26.61,8,28,sports,Headphones,electronics,male,212.88,0
ORD5283,CUST1283,29,PROD483,canada,2021-07-09,2021-10-23,4,active,2024-02-08,281.71,5,28,sports,Camera,electronics,male,1408.55,0
ORD5284,CUST1284,45,PROD484,germany,2020-11-06,2025-08-10,1,paused,2021-01-03,498.41,3,23,clothing,Hoodie,clothing,male,1495.23,0
ORD5285,CUST1285,54,PROD485,india,2021-05-22,2023-05-29,3,cancelled,2023-10-09,150.77,7,39,clothing,Jacket,clothing,female,1055.39,1
ORD5286,CUST1286,28,PROD486,uk,2021-11-27,2024-01-07,2,paused,2025-07-13,112.52,7,24,home,Jacket,clothing,male,787.64,0
ORD5287,CUST1287,45,PROD487,uk,2022-04-09,2025-07-29,3,active,2022-09-09,194.81,9,15,electronics,Vacuum Cleaner,home,female,1753.29,0
ORD5288,CUST1288,28,PROD488,pakistan,2022-02-12,2024-04-07,1,active,2025-01-11,209.41,5,8,sports,Perfume,beauty,male,1047.05,0
ORD5289,CUST1289,29,PROD489,usa,2021-04-08,2021-12-23,0,cancelled,2021-12-15,494.41,2,22,electronics,Shampoo,beauty,other,988.82,1
ORD5290,CUST1290,47,PROD490,pakistan,2023-02-25,2025-04-05,2,active,2023-04-01,187.03,5,7,beauty,Lamp,home,male,935.15,0
ORD5291,CUST1291,41,PROD491,germany,2023-03-28,2023-07-28,4,active,2024-10-29,314.88,4,47,sports,Football,sports,female,1259.52,0
ORD5292,CUST1292,37,PROD492,india,2021-12-13,2021-12-16,5,cancelled,2024-07-01,233.87,5,19,clothing,Laptop,electronics,male,1169.35,1
ORD5293,CUST1293,58,PROD493,uk,2023-01-05,2023-01-16,4,active,2023-04-23,171.07,6,6,sports,Cycling Helmet,sports,male,1026.42,0
ORD5294,CUST1294,38,PROD494,canada,2020-10-05,2021-09-08,5,active,2025-06-20,155.44,5,29,electronics,Moisturizer,beauty,male,777.2,0
ORD5295,CUST1295,68,PROD495,uk,2023-01-15,2025-05-06,0,active,2023-07-23,789.5,2,14,beauty,Shampoo,beauty,male,1579.0,0
ORD5296,CUST1296,38,PROD496,uk,2022-06-09,2025-06-09,2,active,2024-01-25,232.75,8,5,beauty,Smartwatch,electronics,female,1862.0,0
ORD5297,CUST1297,66,PROD497,pakistan,2021-03-08,2024-08-21,5,paused,2022-11-16,1786.22,1,2,home,Dress,clothing,male,1786.22,0
ORD5298,CUST1298,42,PROD498,usa,2021-03-01,2023-05-12,3,cancelled,2023-08-09,216.99,8,15,clothing,T-Shirt,clothing,female,1735.92,1
ORD5299,CUST1299,45,PROD499,pakistan,2021-02-28,2023-12-31,5,cancelled,2025-04-16,10.88,9,38,electronics,Camera,electronics,male,97.92,1
ORD5300,CUST1300,19,PROD500,canada,2023-08-14,2024-11-02,1,active,2023-11-05,1226.18,1,25,sports,Conditioner,beauty,female,1226.18,0
ORD5301,CUST1301,65,PROD501,usa,2023-08-08,2024-03-26,2,active,2024-12-15,460.02,4,7,electronics,Sofa,home,female,1840.08,0
ORD5302,CUST1302,55,PROD502,usa,2023-07-28,2023-08-28,3,paused,2025-03-22,217.3,7,21,home,Cricket Bat,sports,female,1521.1000000000001,0
ORD5303,CUST1303,45,PROD503,germany,2022-09-12,2024-06-28,1,cancelled,2024-08-19,120.62,5,11,electronics,Gaming Console,electronics,female,603.1,1
ORD5304,CUST1304,35,PROD504,india,2021-10-14,2023-06-08,5,active,2022-07-15,90.23,4,6,electronics,Smartwatch,electronics,male,360.92,0
ORD5305,CUST1305,26,PROD505,germany,2021-07-28,2022-10-30,3,active,2024-09-21,737.62,2,31,sports,Smartwatch,electronics,male,1475.24,0
ORD5306,CUST1306,56,PROD506,usa,2022-11-13,2023-04-29,4,active,2023-08-22,658.94,2,47,electronics,Smartphone,electronics,female,1317.88,0
ORD5307,CUST1307,40,PROD507,canada,2022-01-17,2022-06-05,0,paused,2024-08-21,121.19,3,20,clothing,Face Wash,beauty,male,363.57,0
ORD5308,CUST1308,57,PROD508,germany,2021-04-08,2021-12-14,4,active,2024-01-01,583.41,3,49,home,Dumbbells,sports,male,1750.23,0
ORD5309,CUST1309,57,PROD509,uk,2020-09-29,2024-10-26,3,active,2023-04-29,242.39,6,20,clothing,Cricket Bat,sports,female,1454.34,0
ORD5310,CUST1310,21,PROD510,germany,2021-03-16,2023-01-22,4,cancelled,2023-10-16,84.73,7,6,sports,Camera,electronics,female,593.11,1
ORD5311,CUST1311,31,PROD511,germany,2020-09-19,2021-08-28,3,paused,2024-06-21,399.32,4,25,sports,Cricket Bat,sports,female,1597.28,0
ORD5312,CUST1312,52,PROD512,uk,2020-12-01,2024-10-27,0,active,2023-09-05,96.56,7,49,home,Microwave,home,female,675.9200000000001,0
ORD5313,CUST1313,27,PROD513,pakistan,2021-10-21,2023-10-29,4,active,2023-11-25,211.81,6,30,clothing,Shirt,clothing,other,1270.8600000000001,0
ORD5314,CUST1314,32,PROD514,canada,2021-01-08,2025-02-03,1,active,2024-08-25,227.67,5,15,clothing,Smartwatch,electronics,male,1138.35,0
ORD5315,CUST1315,55,PROD515,pakistan,2021-08-02,2024-08-28,5,cancelled,2022-12-27,65.36,3,49,clothing,Perfume,beauty,male,196.07999999999998,1
ORD5316,CUST1316,37,PROD516,canada,2022-03-02,2023-10-23,2,cancelled,2022-09-18,51.02,6,32,sports,Nail Polish,beauty,female,306.12,1
ORD5317,CUST1317,19,PROD517,germany,2023-05-08,2023-09-16,4,active,2024-08-27,462.3,2,6,sports,Blender,home,female,924.6,0
ORD5318,CUST1318,59,PROD518,usa,2022-12-11,2023-12-09,1,cancelled,2023-04-27,126.46,9,48,sports,Perfume,beauty,female,1138.1399999999999,1
ORD5319,CUST1319,67,PROD519,india,2023-08-20,2024-07-22,4,cancelled,2024-10-27,65.2,5,32,sports,Dining Table,home,male,326.0,1
ORD5320,CUST1320,31,PROD520,germany,2023-03-07,2023-09-24,2,paused,2024-12-27,116.64,4,46,clothing,Cricket Bat,sports,female,466.56,0
ORD5321,CUST1321,19,PROD521,usa,2023-04-07,2024-10-05,0,active,2023-12-01,140.63,6,23,electronics,Microwave,home,male,843.78,0
ORD5322,CUST1322,41,PROD522,india,2022-08-27,2022-12-04,5,cancelled,2025-04-03,152.53,4,49,clothing,Bluetooth Speaker,electronics,female,610.12,1
ORD5323,CUST1323,59,PROD523,pakistan,2022-07-23,2024-08-19,3,active,2024-03-30,285.44,7,46,home,Dumbbells,sports,female,1998.08,0
ORD5324,CUST1324,61,PROD524,india,2023-07-27,2023-08-20,5,active,2024-01-11,136.3,3,29,beauty,Perfume,beauty,male,408.90000000000003,0
ORD5325,CUST1325,46,PROD525,canada,2020-09-10,2024-10-01,4,cancelled,2025-04-28,556.7,2,39,clothing,Gaming Console,electronics,other,1113.4,1
ORD5326,CUST1326,19,PROD526,uk,2021-10-11,2024-10-26,2,active,2024-09-03,231.25,6,39,electronics,Jeans,clothing,female,1387.5,0
ORD5327,CUST1327,44,PROD527,pakistan,2021-11-02,2022-07-18,4,active,2025-04-15,105.05,6,15,sports,Shampoo,beauty,female,630.3,0
ORD5328,CUST1328,64,PROD528,pakistan,2022-04-22,2022-08-30,1,active,2025-08-13,11.73,5,49,home,Smartwatch,electronics,male,58.650000000000006,0
ORD5329,CUST1329,66,PROD529,india,2021-09-12,2022-05-19,0,active,2021-09-25,230.61,8,9,electronics,Basketball,sports,female,1844.88,0
ORD5330,CUST1330,60,PROD530,germany,2021-12-08,2023-04-08,2,active,2023-07-17,188.23,8,13,home,Tablet,electronics,female,1505.84,0
ORD5331,CUST1331,36,PROD531,canada,2022-05-28,2023-11-16,0,active,2024-12-09,28.65,6,27,clothing,Vacuum Cleaner,home,female,171.89999999999998,0
ORD5332,CUST1332,49,PROD532,canada,2022-08-10,2024-12-08,2,active,2024-01-22,175.42,8,2,home,Smartwatch,electronics,male,1403.36,0
ORD5333,CUST1333,45,PROD533,pakistan,2023-07-11,2025-02-19,4,active,2023-08-20,180.09,8,25,beauty,Foundation,beauty,female,1440.72,0
ORD5334,CUST1334,54,PROD534,uk,2021-02-08,2024-11-20,4,active,2025-05-06,284.73,7,47,home,Blender,home,male,1993.1100000000001,0
ORD5335,CUST1335,22,PROD535,germany,2021-12-24,2022-05-15,0,cancelled,2025-07-03,231.43,3,38,sports,Basketball,sports,female,694.29,1
ORD5336,CUST1336,22,PROD536,uk,2021-08-24,2025-01-08,5,active,2023-09-07,137.29,7,2,clothing,Cricket Bat,sports,female,961.03,0
ORD5337,CUST1337,22,PROD537,usa,2023-07-19,2024-12-04,0,paused,2025-02-21,210.01,7,9,home,Shirt,clothing,female,1470.07,0
